symbol,name,source,current_adjust,cache_file,metadata_file,cache_exists,metadata_exists,latest_cache_date,latest_expected_date,end_date_gap_days,quality_failed,primary_failure_type,adjustment_audit_status,possible_adjustment_issue,refresh_reason,refresh_priority,recommended_action,requires_backup,requires_manual_review,safe_to_auto_refresh,notes
560400,证券ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,data\cache\560400.csv,data\cache_meta\560400.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
560410,电池ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\560410.csv,data\cache_meta\560410.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
560450,电力ETF天弘,akshare.fund_etf_hist_sina,unknown,data\cache\560450.csv,data\cache_meta\560450.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
560470,有色ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\560470.csv,data\cache_meta\560470.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
560570,A500红利ETF国联安,akshare.fund_etf_hist_sina,unknown,data\cache\560570.csv,data\cache_meta\560570.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
560710,船舶ETF富国,akshare.fund_etf_hist_sina,unknown,data\cache\560710.csv,data\cache_meta\560710.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
560770,机器人ETF招商,akshare.fund_etf_hist_sina,unknown,data\cache\560770.csv,data\cache_meta\560770.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
561090,A500增强ETF华安,akshare.fund_etf_hist_sina,unknown,data\cache\561090.csv,data\cache_meta\561090.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
561220,数字经济ETF工银,akshare.fund_etf_hist_sina,unknown,data\cache\561220.csv,data\cache_meta\561220.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
561660,通用航空ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\561660.csv,data\cache_meta\561660.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
561680,A500红利低波ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\561680.csv,data\cache_meta\561680.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
561750,A50ETF博时,akshare.fund_etf_hist_sina,unknown,data\cache\561750.csv,data\cache_meta\561750.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
561770,A100ETF博时,akshare.fund_etf_hist_sina,unknown,data\cache\561770.csv,data\cache_meta\561770.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
562050,药ETF华宝,akshare.fund_etf_hist_sina,unknown,data\cache\562050.csv,data\cache_meta\562050.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
562070,沪深300指增ETF华宝,akshare.fund_etf_hist_sina,unknown,data\cache\562070.csv,data\cache_meta\562070.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
562870,证券ETF嘉实,akshare.fund_etf_hist_sina,unknown,data\cache\562870.csv,data\cache_meta\562870.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563060,央企50ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\563060.csv,data\cache_meta\563060.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563230,卫星ETF富国,akshare.fund_etf_hist_sina,unknown,data\cache\563230.csv,data\cache_meta\563230.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563320,通用航空ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,data\cache\563320.csv,data\cache_meta\563320.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563380,航空航天ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,data\cache\563380.csv,data\cache_meta\563380.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563510,A500红利低波ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\563510.csv,data\cache_meta\563510.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563530,卫星ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\563530.csv,data\cache_meta\563530.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563550,A500增强ETF摩根,akshare.fund_etf_hist_sina,unknown,data\cache\563550.csv,data\cache_meta\563550.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563560,科技成长ETF兴业,akshare.fund_etf_hist_sina,unknown,data\cache\563560.csv,data\cache_meta\563560.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563570,金融科技ETF兴业,akshare.fund_etf_hist_sina,unknown,data\cache\563570.csv,data\cache_meta\563570.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563590,A500红利低波动ETF国寿,akshare.fund_etf_hist_sina,unknown,data\cache\563590.csv,data\cache_meta\563590.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563600,A500增强ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\563600.csv,data\cache_meta\563600.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563630,A500增强ETF国联安,akshare.fund_etf_hist_sina,unknown,data\cache\563630.csv,data\cache_meta\563630.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563670,金融科技ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\563670.csv,data\cache_meta\563670.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563690,红利低波ETF永赢,akshare.fund_etf_hist_sina,unknown,data\cache\563690.csv,data\cache_meta\563690.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563750,中证500ETF汇添富,akshare.fund_etf_hist_sina,unknown,data\cache\563750.csv,data\cache_meta\563750.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563790,卫星ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\563790.csv,data\cache_meta\563790.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563850,食品ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\563850.csv,data\cache_meta\563850.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563870,通用航空ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\563870.csv,data\cache_meta\563870.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563890,国企红利ETF创金合信,akshare.fund_etf_hist_sina,unknown,data\cache\563890.csv,data\cache_meta\563890.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563930,上证增强ETF招商,akshare.fund_etf_hist_sina,unknown,data\cache\563930.csv,data\cache_meta\563930.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563960,300质量ETF兴全,akshare.fund_etf_hist_sina,unknown,data\cache\563960.csv,data\cache_meta\563960.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
563980,800红利低波ETF鑫元,akshare.fund_etf_hist_sina,unknown,data\cache\563980.csv,data\cache_meta\563980.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588130,科创医药ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\588130.csv,data\cache_meta\588130.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588140,科创200ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\588140.csv,data\cache_meta\588140.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588270,科创200ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\588270.csv,data\cache_meta\588270.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588410,科创创业人工智能ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\588410.csv,data\cache_meta\588410.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588420,科创创业人工智能ETF摩根,akshare.fund_etf_hist_sina,unknown,data\cache\588420.csv,data\cache_meta\588420.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588430,科创创业人工智能ETF工银,akshare.fund_etf_hist_sina,unknown,data\cache\588430.csv,data\cache_meta\588430.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588480,科创创业人工智能ETF中金,akshare.fund_etf_hist_sina,unknown,data\cache\588480.csv,data\cache_meta\588480.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588520,科创增强ETF永赢,akshare.fund_etf_hist_sina,unknown,data\cache\588520.csv,data\cache_meta\588520.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588550,科创综指增强ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\588550.csv,data\cache_meta\588550.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588670,科创综指增强ETF嘉实,akshare.fund_etf_hist_sina,unknown,data\cache\588670.csv,data\cache_meta\588670.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588690,科创增强ETF银华,akshare.fund_etf_hist_sina,unknown,data\cache\588690.csv,data\cache_meta\588690.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588710,科创半导体设备ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,data\cache\588710.csv,data\cache_meta\588710.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588920,科创芯片ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\588920.csv,data\cache_meta\588920.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588940,科创50ETF富国,akshare.fund_etf_hist_sina,unknown,data\cache\588940.csv,data\cache_meta\588940.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
588980,科创100ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\588980.csv,data\cache_meta\588980.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589020,科创半导体设备ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\589020.csv,data\cache_meta\589020.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589030,科创芯片设计ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\589030.csv,data\cache_meta\589030.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589050,科创综指ETF兴业,akshare.fund_etf_hist_sina,unknown,data\cache\589050.csv,data\cache_meta\589050.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589070,科创芯片设计ETF天弘,akshare.fund_etf_hist_sina,unknown,data\cache\589070.csv,data\cache_meta\589070.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589090,科创AIETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\589090.csv,data\cache_meta\589090.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589110,科创人工智能ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\589110.csv,data\cache_meta\589110.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589120,科创创新药ETF汇添富,akshare.fund_etf_hist_sina,unknown,data\cache\589120.csv,data\cache_meta\589120.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589130,科创芯片ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\589130.csv,data\cache_meta\589130.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589150,科创50ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\589150.csv,data\cache_meta\589150.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
589160,科创芯片ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\589160.csv,data\cache_meta\589160.json,True,False,2026-05-12,2026-05-15,3,True,insufficient_rows,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment;data_quality_failed,P0_quality_failed,"manual triage quality failure, then targeted refresh only if source issue is plausible",True,True,False,"quality gate failed; do not auto-accept refreshed data; refresh goal is metadata traceability, not performance improvement"
