symbol,name,exchange,asset_class,category,tracking_index,listing_date,latest_date,avg_amount_20,data_rows,is_active,filter_reason,theme,sector,success,source,start_date,end_date,rows,missing_count,duplicate_count,status,failure_reason,local_latest_date,target_update_date
159695,通信ETF嘉实,SZ,A股股票,行业主题,通信,2023-05-10,2026-05-12,38294302.1,727,True,,行业主题,通信,True,local_cache,2023-05-10,2026-05-12,727,0,0,warning,,,
561170,绿色电力ETF富国,SH,A股股票,行业主题,绿色电力,2023-03-16,2026-05-12,38335262.2,762,True,,行业主题,绿色电力,True,local_cache,2023-03-16,2026-05-12,762,0,0,passed,,,
589100,科创芯片ETF国泰,SH,A股股票,宽基,科创芯片,2025-04-07,2026-05-12,36854713.3,265,True,,宽基,科创芯片,True,local_cache,2025-04-07,2026-05-12,265,0,0,passed,,,
588240,科创200ETF鹏华,SH,A股股票,宽基,科创200鹏华,2025-02-25,2026-05-12,56687517.9,293,True,,宽基,科创200鹏华,True,local_cache,2025-02-25,2026-05-12,293,0,0,passed,,,
588870,科创50ETF汇添富,SH,A股股票,宽基,科创50,2025-01-27,2026-05-12,47289043.0,308,True,,宽基,科创50,True,local_cache,2025-01-27,2026-05-12,308,0,0,passed,,,
159930,能源ETF汇添富,SZ,A股股票,行业主题,能源,2019-01-02,2026-05-12,144048914.25,1781,True,,行业主题,能源,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
159890,云计算ETF招商,SZ,A股股票,行业主题,云计算招商,2021-04-02,2026-05-12,39727694.15,1235,True,,行业主题,云计算招商,True,local_cache,2021-04-02,2026-05-12,1235,0,0,warning,,,
515650,消费50ETF富国,SH,A股股票,行业主题,消费50,2019-11-11,2026-05-12,57851253.8,1574,True,,行业主题,消费50,True,local_cache,2019-11-11,2026-05-12,1574,0,0,passed,,,
159243,创业板人工智能ETF招商,SZ,A股股票,宽基,创业板人工智能招商,2026-01-05,2026-05-12,51976478.0,82,True,too few rows: 82 < 250,宽基,创业板人工智能招商,True,local_cache,2026-01-05,2026-05-12,82,0,0,failed,too few rows: 82 < 250,,
159212,深100ETF南方,SZ,A股股票,行业主题,深100,2025-04-09,2026-05-12,20583302.75,263,True,,行业主题,深100,True,local_cache,2025-04-09,2026-05-12,263,0,0,passed,,,
588400,科创创业ETF嘉实,SH,A股股票,宽基,科创创业,2021-07-05,2026-05-12,55493514.1,1174,True,,宽基,科创创业,True,local_cache,2021-07-05,2026-05-12,1174,0,0,passed,,,
516110,汽车ETF国泰,SH,A股股票,行业主题,汽车,2021-05-07,2026-05-12,37391541.95,1214,True,,行业主题,汽车,True,local_cache,2021-05-07,2026-05-12,1214,0,0,passed,,,
561360,石油ETF国泰,SH,A股股票,行业主题,石油,2023-10-31,2026-05-12,177811845.25,611,True,,行业主题,石油,True,local_cache,2023-10-31,2026-05-12,611,0,0,passed,,,
159373,创业板50ETF嘉实,SZ,A股股票,宽基,创业板50,2025-02-10,2026-05-12,49649919.2,304,True,,宽基,创业板50,True,local_cache,2025-02-10,2026-05-12,304,0,0,passed,,,
561300,沪深300增强ETF国泰,SH,A股股票,宽基,沪深300增强,2021-12-10,2026-05-12,27849828.25,1067,True,,宽基,沪深300增强,True,local_cache,2021-12-10,2026-05-12,1067,0,0,passed,,,
159880,有色ETF鹏华,SZ,A股股票,行业主题,有色鹏华,2021-03-25,2026-05-12,67296697.3,1241,True,,行业主题,有色鹏华,True,local_cache,2021-03-25,2026-05-12,1241,0,0,warning,,,
512810,军工ETF华宝,SH,A股股票,行业主题,军工,2019-01-02,2026-05-12,54689219.2,1781,True,,行业主题,军工,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
562310,沪深300成长ETF银华,SH,A股股票,宽基,沪深300成长,2022-09-09,2026-05-12,23729100.55,884,True,,宽基,沪深300成长,True,local_cache,2022-09-09,2026-05-12,884,0,0,passed,,,
589230,科创人工智能ETF南方,SH,A股股票,宽基,科创人工智能,2026-02-02,2026-05-12,45550833.05,62,True,too few rows: 62 < 250,宽基,科创人工智能,True,local_cache,2026-02-02,2026-05-12,62,0,0,failed,too few rows: 62 < 250,,
516370,电力ETF汇添富,SH,A股股票,行业主题,电力,2026-04-03,2026-05-12,14187087.4,24,True,too few rows: 24 < 250,行业主题,电力,True,local_cache,2026-04-03,2026-05-12,24,0,0,failed,too few rows: 24 < 250,,
159307,红利低波100ETF博时,SZ,A股股票,风格,红利低波100,2024-04-25,2026-05-12,83014568.5,493,True,,风格,红利低波100,True,local_cache,2024-04-25,2026-05-12,493,0,0,warning,,,
512720,计算机ETF国泰,SH,A股股票,行业主题,计算机,2019-08-16,2026-05-12,38062157.05,1629,True,,行业主题,计算机,True,local_cache,2019-08-16,2026-05-12,1629,0,0,passed,,,
561100,消费电子ETF富国,SH,A股股票,行业主题,消费电子,2022-02-08,2026-05-12,42679813.15,1031,True,,行业主题,消费电子,True,local_cache,2022-02-08,2026-05-12,1031,0,0,passed,,,
589960,科创新能源ETF易方达,SH,A股股票,宽基,科创新能源,2025-09-22,2026-05-12,40711638.1,149,True,too few rows: 149 < 250,宽基,科创新能源,True,local_cache,2025-09-22,2026-05-12,149,0,0,failed,too few rows: 149 < 250,,
516860,金融科技ETF博时,SH,A股股票,行业主题,金融科技,2021-10-11,2026-05-12,58783382.8,1111,True,,行业主题,金融科技,True,local_cache,2021-10-11,2026-05-12,1111,0,0,passed,,,
589660,科创综指ETF南方,SH,A股股票,宽基,科创综指,2025-03-05,2026-05-12,51631687.75,287,True,,宽基,科创综指,True,local_cache,2025-03-05,2026-05-12,287,0,0,passed,,,
562570,信创ETF华夏,SH,A股股票,行业主题,信创,2024-04-30,2026-05-12,40281596.65,490,True,,行业主题,信创,True,local_cache,2024-04-30,2026-05-12,490,0,0,passed,,,
159665,半导体龙头ETF工银,SZ,A股股票,行业主题,半导体龙头工银,2023-01-06,2026-05-12,38374537.85,806,True,,行业主题,半导体龙头工银,True,local_cache,2023-01-06,2026-05-12,806,0,0,warning,,,
515010,证券ETF华夏,SH,A股股票,行业主题,证券,2019-11-07,2026-05-12,44671044.25,1576,True,,行业主题,证券,True,local_cache,2019-11-07,2026-05-12,1576,0,0,passed,,,
510630,消费ETF华夏,SH,A股股票,行业主题,消费,2019-01-02,2026-05-12,33682262.45,1780,True,,行业主题,消费,True,local_cache,2019-01-02,2026-05-12,1780,0,0,warning,,,
588920,科创芯片ETF鹏华,SH,A股股票,宽基,科创芯片鹏华,2025-07-28,2026-05-12,32533263.55,189,True,too few rows: 189 < 250,宽基,科创芯片鹏华,True,local_cache,2025-07-28,2026-05-12,189,0,0,failed,too few rows: 189 < 250,,
159146,电力ETF华宝,SZ,A股股票,行业主题,电力,2026-01-20,2026-05-12,34125581.55,71,True,too few rows: 71 < 250,行业主题,电力,True,local_cache,2026-01-20,2026-05-12,71,0,0,failed,too few rows: 71 < 250,,
520870,巴西ETF易方达,SH,A股股票,行业主题,巴西,2025-11-13,2026-05-12,166986185.1,117,True,too few rows: 117 < 250,行业主题,巴西,True,local_cache,2025-11-13,2026-05-12,117,0,0,failed,too few rows: 117 < 250,,
512140,电力ETF华安,SH,A股股票,行业主题,电力华安,2026-05-11,2026-05-12,117873511.0,2,True,too few rows: 2 < 250,行业主题,电力华安,True,local_cache,2026-05-11,2026-05-12,2,0,0,failed,too few rows: 2 < 250,,
516840,N汽车ETF南方,SH,A股股票,行业主题,N汽车,2026-05-13,2026-05-13,49830074.0,1,True,too few rows: 1 < 250,行业主题,N汽车,True,local_cache,2026-05-13,2026-05-13,1,0,0,failed,too few rows: 1 < 250,,
588700,科创医药ETF嘉实,SH,A股股票,宽基,科创医药,2024-01-05,2026-05-12,33816539.1,564,True,,宽基,科创医药,True,local_cache,2024-01-05,2026-05-12,564,0,0,passed,,,
588150,科创50ETF南方,SH,A股股票,宽基,科创50,2021-12-20,2026-05-12,40589916.35,1061,True,,宽基,科创50,True,local_cache,2021-12-20,2026-05-12,1061,0,0,warning,,,
159587,粮食ETF广发,SZ,A股股票,行业主题,粮食,2024-08-21,2026-05-12,52850154.0,411,True,,行业主题,粮食,True,local_cache,2024-08-21,2026-05-12,411,0,0,warning,,,
159507,通信ETF广发,SZ,A股股票,行业主题,通信,2023-06-21,2026-05-12,33800387.85,695,True,,行业主题,通信,True,local_cache,2023-06-21,2026-05-12,695,0,0,warning,,,
159193,新能源电池ETF银华,SZ,A股股票,行业主题,新能源电池,2026-05-06,2026-05-12,95074866.6,5,True,too few rows: 5 < 250,行业主题,新能源电池,True,local_cache,2026-05-06,2026-05-12,5,0,0,failed,too few rows: 5 < 250,,
589630,科创综指ETF国泰,SH,A股股票,宽基,科创综指,2025-03-12,2026-05-12,34354578.5,282,True,,宽基,科创综指,True,local_cache,2025-03-12,2026-05-12,282,0,0,passed,,,
159362,A500ETF工银,SZ,A股股票,宽基,A500工银,2024-12-02,2026-05-12,40866014.15,347,True,,宽基,A500工银,True,local_cache,2024-12-02,2026-05-12,347,0,0,passed,,,
159546,集成电路ETF国泰,SZ,A股股票,行业主题,集成电路,2023-10-20,2026-05-12,35391951.25,618,True,,行业主题,集成电路,True,local_cache,2023-10-20,2026-05-12,618,0,0,warning,,,
515260,电子ETF华宝,SH,A股股票,行业主题,电子,2020-07-31,2026-05-12,31855289.1,1398,True,,行业主题,电子,True,local_cache,2020-07-31,2026-05-12,1398,0,0,warning,,,
563080,中证A50ETF易方达,SH,A股股票,宽基,中证A50,2024-03-18,2026-05-12,46747242.15,519,True,,宽基,中证A50,True,local_cache,2024-03-18,2026-05-12,519,0,0,passed,,,
159139,科创创业人工智能ETF华泰柏瑞,SZ,A股股票,宽基,科创创业人工智能,2025-12-19,2026-05-12,47277918.55,91,True,too few rows: 91 < 250,宽基,科创创业人工智能,True,local_cache,2025-12-19,2026-05-12,91,0,0,failed,too few rows: 91 < 250,,
516880,光伏ETF银华,SH,A股股票,行业主题,光伏,2021-01-18,2026-05-12,35709579.95,1284,True,,行业主题,光伏,True,local_cache,2021-01-18,2026-05-12,1284,0,0,passed,,,
159971,创业板ETF富国,SZ,A股股票,宽基,创业板,2019-07-02,2026-05-12,45088901.65,1660,True,,宽基,创业板,True,local_cache,2019-07-02,2026-05-12,1660,0,0,warning,,,
561350,中证500ETF国泰,SH,A股股票,宽基,中证500,2021-09-01,2026-05-12,25695233.55,1132,True,,宽基,中证500,True,local_cache,2021-09-01,2026-05-12,1132,0,0,passed,,,
159526,机器人ETF嘉实,SZ,A股股票,行业主题,机器人,2024-04-24,2026-05-12,32734347.05,494,True,,行业主题,机器人,True,local_cache,2024-04-24,2026-05-12,494,0,0,warning,,,
562360,机器人ETF银华,SH,A股股票,行业主题,机器人,2021-10-15,2026-05-12,20569558.3,1107,True,,行业主题,机器人,True,local_cache,2021-10-15,2026-05-12,1107,0,0,passed,,,
588110,科创成长ETF广发,SH,A股股票,宽基,科创成长,2023-08-31,2026-05-12,34174650.1,648,True,,宽基,科创成长,True,local_cache,2023-08-31,2026-05-12,648,0,0,passed,,,
562510,旅游ETF华夏,SH,A股股票,行业主题,旅游,2021-12-30,2026-05-12,54452226.55,1053,True,,行业主题,旅游,True,local_cache,2021-12-30,2026-05-12,1053,0,0,passed,,,
159590,软件ETF汇添富,SZ,A股股票,行业主题,软件,2024-11-06,2026-05-12,35177721.9,365,True,,行业主题,软件,True,local_cache,2024-11-06,2026-05-12,365,0,0,passed,,,
159839,生物医药ETF汇添富,SZ,A股股票,行业主题,生物医药,2021-02-22,2026-05-12,30760081.5,1264,True,,行业主题,生物医药,True,local_cache,2021-02-22,2026-05-12,1264,0,0,warning,,,
159133,化工ETF天弘,SZ,A股股票,行业主题,化工,2025-11-25,2026-05-12,49679522.0,109,True,too few rows: 109 < 250,行业主题,化工,True,local_cache,2025-11-25,2026-05-12,109,0,0,failed,too few rows: 109 < 250,,
159356,A500ETF万家,SZ,A股股票,宽基,A500万家,2024-12-06,2026-05-12,45076664.95,343,True,,宽基,A500万家,True,local_cache,2024-12-06,2026-05-12,343,0,0,passed,,,
560320,N食品ETF富国,SH,A股股票,行业主题,N食品,2026-05-13,2026-05-13,44319742.0,1,True,too few rows: 1 < 250,行业主题,N食品,True,local_cache,2026-05-13,2026-05-13,1,0,0,failed,too few rows: 1 < 250,,
515060,房地产ETF华夏,SH,A股股票,行业主题,房地产,2020-01-03,2026-05-12,43496688.0,1536,True,,行业主题,房地产,True,local_cache,2020-01-03,2026-05-12,1536,0,0,passed,,,
562970,光伏ETF易方达,SH,A股股票,行业主题,光伏,2024-11-07,2026-05-12,28357113.7,364,True,,行业主题,光伏,True,local_cache,2024-11-07,2026-05-12,364,0,0,passed,,,
159635,基建ETF华夏,SZ,A股股票,行业主题,基建,2022-07-12,2026-05-12,34373501.4,927,True,,行业主题,基建,True,local_cache,2022-07-12,2026-05-12,927,0,0,warning,,,
159359,A500ETF华安,SZ,A股股票,宽基,A500华安,2024-12-02,2026-05-12,48480204.55,347,True,,宽基,A500华安,True,local_cache,2024-12-02,2026-05-12,347,0,0,passed,,,
561990,沪深300增强ETF招商,SH,A股股票,宽基,沪深300增强招商,2021-12-10,2026-05-12,26270153.55,1067,True,,宽基,沪深300增强招商,True,local_cache,2021-12-10,2026-05-12,1067,0,0,passed,,,
159205,创业板ETF东财,SZ,A股股票,宽基,创业板东财,2025-06-12,2026-05-12,51509641.45,221,True,too few rows: 221 < 250,宽基,创业板东财,True,local_cache,2025-06-12,2026-05-12,221,0,0,failed,too few rows: 221 < 250,,
588100,科创信息ETF嘉实,SH,A股股票,宽基,科创信息,2022-05-27,2026-05-12,27524745.35,958,True,,宽基,科创信息,True,local_cache,2022-05-27,2026-05-12,958,0,0,warning,,,
516970,基建ETF广发,SH,A股股票,行业主题,基建,2021-07-05,2026-05-12,46717602.05,1174,True,,行业主题,基建,True,local_cache,2021-07-05,2026-05-12,1174,0,0,passed,,,
561550,中证500增强ETF华泰柏瑞,SH,A股股票,宽基,中证500增强,2021-12-10,2026-05-12,53951679.2,1067,True,,宽基,中证500增强,True,local_cache,2021-12-10,2026-05-12,1067,0,0,passed,,,
159782,双创50ETF银华,SZ,A股股票,行业主题,双创50,2021-07-07,2026-05-12,32881415.15,1172,True,,行业主题,双创50,True,local_cache,2021-07-07,2026-05-12,1172,0,0,warning,,,
159908,创业板ETF博时,SZ,A股股票,宽基,创业板,2019-01-02,2026-05-12,49231082.55,1781,True,,宽基,创业板,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
588360,科创创业ETF国泰,SH,A股股票,宽基,科创创业,2021-07-06,2026-05-12,26244133.8,1173,True,,宽基,科创创业,True,local_cache,2021-07-06,2026-05-12,1173,0,0,passed,,,
159806,新能源车ETF国泰,SZ,A股股票,行业主题,新能源车,2020-03-20,2026-05-12,36719997.25,1487,True,,行业主题,新能源车,True,local_cache,2020-03-20,2026-05-12,1487,0,0,warning,,,
159360,A500ETF天弘,SZ,A股股票,宽基,A500,2024-11-28,2026-05-12,36348231.25,349,True,,宽基,A500,True,local_cache,2024-11-28,2026-05-12,349,0,0,passed,,,
159572,创业板200ETF易方达,SZ,A股股票,宽基,创业板200,2023-12-25,2026-05-12,19899497.25,572,True,,宽基,创业板200,True,local_cache,2023-12-25,2026-05-12,572,0,0,warning,,,
588770,科创信息ETF摩根,SH,A股股票,宽基,科创信息摩根,2025-03-24,2026-05-12,64051153.25,274,True,,宽基,科创信息摩根,True,local_cache,2025-03-24,2026-05-12,274,0,0,passed,,,
589120,科创创新药ETF汇添富,SH,A股股票,宽基,科创创新药,2025-09-19,2026-05-12,50655138.2,150,True,too few rows: 150 < 250,宽基,科创创新药,True,local_cache,2025-09-19,2026-05-12,150,0,0,failed,too few rows: 150 < 250,,
159828,医疗ETF国泰,SZ,A股股票,行业主题,医疗,2021-01-12,2026-05-12,48494730.55,1288,True,,行业主题,医疗,True,local_cache,2021-01-12,2026-05-12,1288,0,0,warning,,,
516820,医疗创新ETF平安,SH,A股股票,行业主题,医疗创新平安,2021-07-01,2026-05-12,40391797.0,1176,True,,行业主题,医疗创新平安,True,local_cache,2021-07-01,2026-05-12,1176,0,0,passed,,,
159867,养殖ETF鹏华,SZ,A股股票,行业主题,养殖鹏华,2021-03-05,2026-05-12,46923969.25,1255,True,,行业主题,养殖鹏华,True,local_cache,2021-03-05,2026-05-12,1255,0,0,warning,,,
515290,银行ETF天弘,SH,A股股票,行业主题,银行,2020-12-28,2026-05-12,32385446.9,1298,True,,行业主题,银行,True,local_cache,2020-12-28,2026-05-12,1298,0,0,passed,,,
512620,农业ETF天弘,SH,A股股票,行业主题,农业,2025-11-21,2026-05-12,15160133.5,111,True,too few rows: 111 < 250,行业主题,农业,True,local_cache,2025-11-21,2026-05-12,111,0,0,failed,too few rows: 111 < 250,,
159805,传媒ETF鹏华,SZ,A股股票,行业主题,传媒鹏华,2020-04-17,2026-05-12,38406557.8,1468,True,,行业主题,传媒鹏华,True,local_cache,2020-04-17,2026-05-12,1468,0,0,warning,,,
159588,石油ETF景顺,SZ,A股股票,行业主题,石油景顺,2024-05-31,2026-05-12,50426915.2,470,True,,行业主题,石油景顺,True,local_cache,2024-05-31,2026-05-12,470,0,0,passed,,,
512900,证券ETF南方,SH,A股股票,行业主题,证券,2019-01-02,2026-05-12,38294392.45,1781,True,,行业主题,证券,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
589900,科创综指ETF博时,SH,A股股票,宽基,科创综指,2025-03-05,2026-05-12,26221914.95,287,True,,宽基,科创综指,True,local_cache,2025-03-05,2026-05-12,287,0,0,passed,,,
159378,通用航空ETF永赢,SZ,A股股票,行业主题,通用航空永赢,2025-01-10,2026-05-12,39995586.9,319,True,,行业主题,通用航空永赢,True,local_cache,2025-01-10,2026-05-12,319,0,0,passed,,,
589160,科创芯片ETF广发,SH,A股股票,宽基,科创芯片,2026-01-30,2026-05-12,37109554.95,63,True,too few rows: 63 < 250,宽基,科创芯片,True,local_cache,2026-01-30,2026-05-12,63,0,0,failed,too few rows: 63 < 250,,
159899,软件ETF招商,SZ,A股股票,行业主题,软件招商,2021-06-28,2026-05-12,23329335.85,1179,True,,行业主题,软件招商,True,local_cache,2021-06-28,2026-05-12,1179,0,0,warning,,,
588950,科创50ETF景顺,SH,A股股票,宽基,科创50景顺,2025-01-24,2026-05-12,15723559.65,309,True,,宽基,科创50景顺,True,local_cache,2025-01-24,2026-05-12,309,0,0,passed,,,
515630,证券保险ETF鹏华,SH,A股股票,行业主题,证券保险鹏华,2020-04-03,2026-05-12,31624012.7,1477,True,,行业主题,证券保险鹏华,True,local_cache,2020-04-03,2026-05-12,1477,0,0,passed,,,
159393,沪深300ETF万家,SZ,A股股票,宽基,沪深300万家,2025-03-10,2026-05-12,15320227.2,284,True,,宽基,沪深300万家,True,local_cache,2025-03-10,2026-05-12,284,0,0,warning,,,
515710,食品饮料ETF华宝,SH,A股股票,行业主题,食品饮料,2021-01-07,2026-05-12,25118513.45,1291,True,,行业主题,食品饮料,True,local_cache,2021-01-07,2026-05-12,1291,0,0,passed,,,
560980,光伏龙头ETF广发,SH,A股股票,行业主题,光伏龙头,2022-11-29,2026-05-12,38601041.6,833,True,,行业主题,光伏龙头,True,local_cache,2022-11-29,2026-05-12,833,0,0,passed,,,
516290,光伏ETF汇添富,SH,A股股票,行业主题,光伏,2021-08-23,2026-05-12,28736135.6,1139,True,,行业主题,光伏,True,local_cache,2021-08-23,2026-05-12,1139,0,0,passed,,,
588180,科创50ETF国联安,SH,A股股票,宽基,科创50国联安,2021-07-01,2026-05-12,38950524.1,1176,True,,宽基,科创50国联安,True,local_cache,2021-07-01,2026-05-12,1176,0,0,warning,,,
560080,中药ETF汇添富,SH,A股股票,行业主题,中药,2022-10-17,2026-05-12,47998152.6,864,True,,行业主题,中药,True,local_cache,2022-10-17,2026-05-12,864,0,0,passed,,,
515900,央企创新ETF博时,SH,A股股票,风格,央企创新,2019-12-18,2026-05-12,11339508.4,1547,True,,风格,央企创新,True,local_cache,2019-12-18,2026-05-12,1547,0,0,passed,,,
159673,沪深300ETF鹏华,SZ,A股股票,宽基,沪深300鹏华,2023-07-17,2026-05-12,45156321.8,681,True,,宽基,沪深300鹏华,True,local_cache,2023-07-17,2026-05-12,681,0,0,warning,,,
562880,电池ETF嘉实,SH,A股股票,行业主题,电池,2021-07-20,2026-05-12,55858739.75,1163,True,,行业主题,电池,True,local_cache,2021-07-20,2026-05-12,1163,0,0,passed,,,
159386,A500ETF永赢,SZ,A股股票,宽基,A500永赢,2025-02-11,2026-05-12,18288784.2,303,True,,宽基,A500永赢,True,local_cache,2025-02-11,2026-05-12,303,0,0,passed,,,
159738,云计算ETF华泰柏瑞,SZ,A股股票,行业主题,云计算,2022-01-28,2026-05-12,27704797.05,1033,True,,行业主题,云计算,True,local_cache,2022-01-28,2026-05-12,1033,0,0,warning,,,
563050,央企科技ETF易方达,SH,A股股票,风格,央企科技,2023-07-06,2026-05-12,7147428.3,688,True,,风格,央企科技,True,local_cache,2023-07-06,2026-05-12,688,0,0,passed,,,
512510,中证500ETF华泰柏瑞,SH,A股股票,宽基,中证500,2019-01-02,2026-05-12,19309939.15,1781,True,,宽基,中证500,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
159748,创新药ETF富国,SZ,A股股票,行业主题,创新药,2021-12-03,2026-05-12,33232019.85,1072,True,,行业主题,创新药,True,local_cache,2021-12-03,2026-05-12,1072,0,0,warning,,,
589080,科创综指ETF汇添富,SH,A股股票,宽基,科创综指,2025-03-05,2026-05-12,25139347.7,287,True,,宽基,科创综指,True,local_cache,2025-03-05,2026-05-12,287,0,0,passed,,,
561800,稀有金属ETF华富,SH,A股股票,行业主题,稀有金属华富,2021-08-24,2026-05-12,32531198.6,1138,True,,行业主题,稀有金属华富,True,local_cache,2021-08-24,2026-05-12,1138,0,0,passed,,,
512220,TMTETF景顺,SH,A股股票,行业主题,TMT景顺,2019-01-04,2026-05-12,17892953.2,1774,True,,行业主题,TMT景顺,True,local_cache,2019-01-04,2026-05-12,1774,0,0,passed,,,
159834,金ETF南方,SZ,A股股票,行业主题,金,2022-03-16,2026-05-12,49303730.9,1005,True,,行业主题,金,True,local_cache,2022-03-16,2026-05-12,1005,0,0,warning,,,
510980,上证指数ETF汇添富,SH,A股股票,行业主题,上证指数,2023-12-01,2026-05-12,37118482.85,588,True,,行业主题,上证指数,True,local_cache,2023-12-01,2026-05-12,588,0,0,passed,,,
159357,A500ETF博时,SZ,A股股票,宽基,A500,2024-11-28,2026-05-12,56772951.9,349,True,,宽基,A500,True,local_cache,2024-11-28,2026-05-12,349,0,0,passed,,,
563000,中国A50ETF易方达,SH,A股股票,行业主题,中国A50,2021-11-08,2026-05-12,34435279.1,1091,True,,行业主题,中国A50,True,local_cache,2021-11-08,2026-05-12,1091,0,0,passed,,,
589880,科创综指ETF建信,SH,A股股票,宽基,科创综指建信,2025-02-28,2026-05-12,33869252.4,290,True,,宽基,科创综指建信,True,local_cache,2025-02-28,2026-05-12,290,0,0,passed,,,
563860,中证A500ETF海富通,SH,A股股票,宽基,中证A500海富通,2025-02-12,2026-05-12,24801764.8,302,True,,宽基,中证A500海富通,True,local_cache,2025-02-12,2026-05-12,302,0,0,passed,,,
159698,粮食ETF鹏华,SZ,A股股票,行业主题,粮食鹏华,2023-08-18,2026-05-12,57997080.6,657,True,,行业主题,粮食鹏华,True,local_cache,2023-08-18,2026-05-12,657,0,0,warning,,,
159938,医药ETF广发,SZ,A股股票,行业主题,医药,2019-01-02,2026-05-12,57336028.1,1781,True,,行业主题,医药,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
159100,巴西ETF华夏,SZ,A股股票,行业主题,巴西,2025-11-13,2026-05-12,167379277.55,117,True,too few rows: 117 < 250,行业主题,巴西,True,local_cache,2025-11-13,2026-05-12,117,0,0,failed,too few rows: 117 < 250,,
159837,生物科技ETF易方达,SZ,A股股票,行业主题,生物科技,2021-01-27,2026-05-12,23927565.3,1277,True,,行业主题,生物科技,True,local_cache,2021-01-27,2026-05-12,1277,0,0,warning,,,
159690,有色矿业ETF招商,SZ,A股股票,行业主题,有色矿业招商,2023-07-06,2026-05-12,39941148.6,687,True,,行业主题,有色矿业招商,True,local_cache,2023-07-06,2026-05-12,687,0,0,warning,,,
159830,金ETF天弘,SZ,A股股票,行业主题,金,2021-07-19,2026-05-12,50335827.15,1164,True,,行业主题,金,True,local_cache,2021-07-19,2026-05-12,1164,0,0,warning,,,
560170,央企科技ETF南方,SH,A股股票,风格,央企科技,2023-07-06,2026-05-12,39814426.1,688,True,,风格,央企科技,True,local_cache,2023-07-06,2026-05-12,688,0,0,passed,,,
159739,云计算ETF鹏华,SZ,A股股票,行业主题,云计算鹏华,2021-11-17,2026-05-12,21171020.45,1084,True,,行业主题,云计算鹏华,True,local_cache,2021-11-17,2026-05-12,1084,0,0,warning,,,
589260,科创芯片设计ETF国泰,SH,A股股票,宽基,科创芯片设计,2026-04-02,2026-05-12,17721230.55,25,True,too few rows: 25 < 250,宽基,科创芯片设计,True,local_cache,2026-04-02,2026-05-12,25,0,0,failed,too few rows: 25 < 250,,
159129,化工ETF嘉实,SZ,A股股票,行业主题,化工,2025-11-14,2026-05-12,46799718.15,116,True,too few rows: 116 < 250,行业主题,化工,True,local_cache,2025-11-14,2026-05-12,116,0,0,failed,too few rows: 116 < 250,,
159560,芯片ETF景顺,SZ,A股股票,行业主题,芯片景顺,2023-11-20,2026-05-12,16370767.45,597,True,,行业主题,芯片景顺,True,local_cache,2023-11-20,2026-05-12,597,0,0,warning,,,
159022,科创创业人工智能ETF富国,SZ,A股股票,宽基,科创创业人工智能,2026-04-24,2026-05-12,53753282.0,10,True,too few rows: 10 < 250,宽基,科创创业人工智能,True,local_cache,2026-04-24,2026-05-12,10,0,0,failed,too few rows: 10 < 250,,
589860,科创综指ETF天弘,SH,A股股票,宽基,科创综指,2025-03-05,2026-05-12,34011682.45,287,True,,宽基,科创综指,True,local_cache,2025-03-05,2026-05-12,287,0,0,passed,,,
515250,智能汽车ETF富国,SH,A股股票,行业主题,智能汽车,2021-01-08,2026-05-12,29889124.0,1290,True,,行业主题,智能汽车,True,local_cache,2021-01-08,2026-05-12,1290,0,0,passed,,,
562320,沪深300价值ETF银华,SH,A股股票,宽基,沪深300价值,2023-01-12,2026-05-12,7199238.45,802,True,,宽基,沪深300价值,True,local_cache,2023-01-12,2026-05-12,802,0,0,passed,,,
510320,沪深300ETF中金,SH,A股股票,宽基,沪深300中金,2025-04-25,2026-05-12,32251867.7,251,True,,宽基,沪深300中金,True,local_cache,2025-04-25,2026-05-12,251,0,0,passed,,,
515850,证券ETF富国,SH,A股股票,行业主题,证券,2020-02-21,2026-05-12,30003697.85,1507,True,,行业主题,证券,True,local_cache,2020-02-21,2026-05-12,1507,0,0,passed,,,
588820,科创200ETF华夏,SH,A股股票,宽基,科创200,2025-01-06,2026-05-12,24602389.9,323,True,,宽基,科创200,True,local_cache,2025-01-06,2026-05-12,323,0,0,passed,,,
159175,电池ETF易方达,SZ,A股股票,行业主题,电池,2026-03-05,2026-05-12,51853805.55,45,True,too few rows: 45 < 250,行业主题,电池,True,local_cache,2026-03-05,2026-05-12,45,0,0,failed,too few rows: 45 < 250,,
510410,资源ETF博时,SH,A股股票,行业主题,资源,2019-01-02,2026-05-12,28303506.15,1781,True,,行业主题,资源,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
159208,航空航天ETF万家,SZ,A股股票,行业主题,航空航天万家,2025-05-12,2026-05-12,26350530.45,243,True,too few rows: 243 < 250,行业主题,航空航天万家,True,local_cache,2025-05-12,2026-05-12,243,0,0,failed,too few rows: 243 < 250,,
